Gene,StateA,StateB
z,cell_2405,cell_97
Z,cell_2405,cell_252
S,cell_2405,cell_309
N,cell_2405,cell_462
T,cell_2405,cell_851
R3,cell_2405,cell_1385
E,cell_2405,cell_1532
s,cell_2405,cell_2105
R2,cell_2405,cell_4396
R3,cell_2465,cell_4
s,cell_2465,cell_14
z,cell_2465,cell_17
R2,cell_2465,cell_237
N,cell_2465,cell_305
E,cell_2465,cell_759
Z,cell_2465,cell_1034
S,cell_2465,cell_1667
T,cell_2465,cell_2175
S,cell_2486,cell_103
Z,cell_2486,cell_237
z,cell_2486,cell_288
R2,cell_2486,cell_1034
N,cell_2486,cell_1052
R3,cell_2486,cell_1138
E,cell_2486,cell_1299
T,cell_2486,cell_1462
s,cell_2486,cell_2768
R2,cell_2490,cell_52
R3,cell_2490,cell_55
N,cell_2490,cell_324
E,cell_2490,cell_397
z,cell_2490,cell_476
s,cell_2490,cell_1243
Z,cell_2490,cell_1616
S,cell_2490,cell_2053
T,cell_2490,cell_2493
R2,cell_2493,cell_57
R3,cell_2493,cell_60
S,cell_2493,cell_196
s,cell_2493,cell_223
E,cell_2493,cell_1052
N,cell_2493,cell_1299
Z,cell_2493,cell_1713
T,cell_2493,cell_2490
z,cell_2493,cell_3319
Z,cell_2606,cell_25
S,cell_2606,cell_135
E,cell_2606,cell_227
N,cell_2606,cell_235
T,cell_2606,cell_805
s,cell_2606,cell_1393
R2,cell_2606,cell_2607
z,cell_2606,cell_2869
R3,cell_2606,cell_3109
Z,cell_2607,cell_7
T,cell_2607,cell_47
s,cell_2607,cell_303
R3,cell_2607,cell_321
S,cell_2607,cell_598
E,cell_2607,cell_1623
z,cell_2607,cell_2236
N,cell_2607,cell_2342
R2,cell_2607,cell_2606
s,cell_2678,cell_33
N,cell_2678,cell_74
T,cell_2678,cell_293
Z,cell_2678,cell_302
R3,cell_2678,cell_556
R2,cell_2678,cell_633
z,cell_2678,cell_911
E,cell_2678,cell_938
S,cell_2678,cell_1122
Z,cell_2709,cell_108
z,cell_2709,cell_376
T,cell_2709,cell_462
E,cell_2709,cell_569
S,cell_2709,cell_579
N,cell_2709,cell_851
R3,cell_2709,cell_873
R2,cell_2709,cell_1067
s,cell_2709,cell_1321
z,cell_2717,cell_22
R2,cell_2717,cell_484
R3,cell_2717,cell_869
s,cell_2717,cell_1068
N,cell_2717,cell_1467
E,cell_2717,cell_1533
S,cell_2717,cell_1555
Z,cell_2717,cell_1718
T,cell_2717,cell_3183
E,cell_2734,cell_182
z,cell_2734,cell_235
Z,cell_2734,cell_236
R3,cell_2734,cell_289
R2,cell_2734,cell_435
s,cell_2734,cell_436
S,cell_2734,cell_438
T,cell_2734,cell_1143
N,cell_2734,cell_2869
Z,cell_2768,cell_91
S,cell_2768,cell_102
E,cell_2768,cell_158
R3,cell_2768,cell_235
z,cell_2768,cell_289
T,cell_2768,cell_811
R2,cell_2768,cell_2339
s,cell_2768,cell_2486
N,cell_2768,cell_3109
Z,cell_2798,cell_57
E,cell_2798,cell_305
S,cell_2798,cell_404
z,cell_2798,cell_656
N,cell_2798,cell_759
T,cell_2798,cell_1184
s,cell_2798,cell_1275
R3,cell_2798,cell_1624
R2,cell_2798,cell_1713
N,cell_2850,cell_148
Z,cell_2850,cell_337
T,cell_2850,cell_728
s,cell_2850,cell_829
E,cell_2850,cell_869
S,cell_2850,cell_1277
z,cell_2850,cell_1305
R3,cell_2850,cell_1533
R2,cell_2850,cell_1738
E,cell_2869,cell_224
S,cell_2869,cell_439
Z,cell_2869,cell_647
T,cell_2869,cell_1173
R3,cell_2869,cell_2235
R2,cell_2869,cell_2236
z,cell_2869,cell_2606
N,cell_2869,cell_2734
s,cell_2869,cell_3376
E,cell_2926,cell_20
z,cell_2926,cell_82
R3,cell_2926,cell_86
s,cell_2926,cell_541
Z,cell_2926,cell_684
R2,cell_2926,cell_1015
T,cell_2926,cell_1100
N,cell_2926,cell_1618
S,cell_2926,cell_3821
E,cell_3055,cell_9
R3,cell_3055,cell_54
S,cell_3055,cell_606
N,cell_3055,cell_1041
z,cell_3055,cell_1224
Z,cell_3055,cell_1243
T,cell_3055,cell_1353
s,cell_3055,cell_1616
R2,cell_3055,cell_2222
Z,cell_3109,cell_8
E,cell_3109,cell_223
T,cell_3109,cell_253
R2,cell_3109,cell_321
s,cell_3109,cell_1052
S,cell_3109,cell_1090
z,cell_3109,cell_2235
R3,cell_3109,cell_2606
N,cell_3109,cell_2768
N,cell_3142,cell_37
S,cell_3142,cell_55
E,cell_3142,cell_133
T,cell_3142,cell_195
s,cell_3142,cell_218
z,cell_3142,cell_336
R2,cell_3142,cell_843
Z,cell_3142,cell_1526
R3,cell_3142,cell_2053
S,cell_3183,cell_308
E,cell_3183,cell_389
z,cell_3183,cell_495
Z,cell_3183,cell_991
R3,cell_3183,cell_1082
N,cell_3183,cell_1509
R2,cell_3183,cell_2105
T,cell_3183,cell_2717
s,cell_3183,cell_4396
S,cell_3188,cell_2
s,cell_3188,cell_94
N,cell_3188,cell_97
Z,cell_3188,cell_104
E,cell_3188,cell_263
T,cell_3188,cell_376
z,cell_3188,cell_462
R3,cell_3188,cell_469
R2,cell_3188,cell_699
N,cell_3202,cell_66
s,cell_3202,cell_87
S,cell_3202,cell_162
T,cell_3202,cell_267
R2,cell_3202,cell_325
E,cell_3202,cell_446
R3,cell_3202,cell_719
z,cell_3202,cell_771
Z,cell_3202,cell_1587
R2,cell_3319,cell_90
S,cell_3319,cell_197
R3,cell_3319,cell_228
T,cell_3319,cell_476
E,cell_3319,cell_659
Z,cell_3319,cell_1080
N,cell_3319,cell_1126
s,cell_3319,cell_1776
z,cell_3319,cell_2493
s,cell_3333,cell_54
Z,cell_3333,cell_55
N,cell_3333,cell_1016
z,cell_3333,cell_1232
E,cell_3333,cell_1375
S,cell_3333,cell_1526
R3,cell_3333,cell_1616
R2,cell_3333,cell_1617
T,cell_3333,cell_1711
E,cell_3376,cell_228
S,cell_3376,cell_252
Z,cell_3376,cell_309
T,cell_3376,cell_400
N,cell_3376,cell_436
R3,cell_3376,cell_659
R2,cell_3376,cell_997
z,cell_3376,cell_1393
s,cell_3376,cell_2869
E,cell_3709,cell_49
s,cell_3709,cell_52
S,cell_3709,cell_73
N,cell_3709,cell_84
z,cell_3709,cell_343
R2,cell_3709,cell_1243
R3,cell_3709,cell_1249
T,cell_3709,cell_1777
Z,cell_3709,cell_2222
E,cell_3821,cell_380
Z,cell_3821,cell_526
N,cell_3821,cell_610
T,cell_3821,cell_616
z,cell_3821,cell_914
R3,cell_3821,cell_1045
R2,cell_3821,cell_1395
s,cell_3821,cell_2145
S,cell_3821,cell_2926
E,cell_4030,cell_90
S,cell_4030,cell_206
z,cell_4030,cell_315
R2,cell_4030,cell_659
T,cell_4030,cell_661
R3,cell_4030,cell_997
s,cell_4030,cell_1038
N,cell_4030,cell_2190
Z,cell_4030,cell_2220
Z,cell_4396,cell_205
S,cell_4396,cell_310
z,cell_4396,cell_496
R3,cell_4396,cell_599
T,cell_4396,cell_1068
N,cell_4396,cell_1338
E,cell_4396,cell_1530
R2,cell_4396,cell_2405
s,cell_4396,cell_3183
R3,cell_4546,cell_109
R2,cell_4546,cell_162
T,cell_4546,cell_276
S,cell_4546,cell_325
s,cell_4546,cell_347
E,cell_4546,cell_1061
Z,cell_4546,cell_1206
N,cell_4546,cell_1267
z,cell_4546,cell_1936
T,cell_6559,cell_72
Z,cell_6559,cell_74
s,cell_6559,cell_196
R2,cell_6559,cell_216
S,cell_6559,cell_223
N,cell_6559,cell_302
R3,cell_6559,cell_387
E,cell_6559,cell_1090
z,cell_6559,cell_1487
