Gene,StateA,StateB
s,cell_2174,cell_253
Z,cell_2174,cell_606
R3,cell_2174,cell_614
z,cell_2174,cell_2016
E,cell_2174,cell_2507
R2,cell_2174,cell_2659
N,cell_2179,cell_7
S,cell_2179,cell_137
T,cell_2179,cell_286
R3,cell_2179,cell_433
z,cell_2179,cell_527
E,cell_2179,cell_540
s,cell_2179,cell_1301
R2,cell_2179,cell_2370
Z,cell_2179,cell_3615
z,cell_2268,cell_35
S,cell_2268,cell_60
R2,cell_2268,cell_105
T,cell_2268,cell_308
R3,cell_2268,cell_313
s,cell_2268,cell_821
E,cell_2268,cell_994
N,cell_2268,cell_1522
Z,cell_2268,cell_1677
T,cell_2291,cell_38
R2,cell_2291,cell_83
z,cell_2291,cell_166
S,cell_2291,cell_307
N,cell_2291,cell_390
R3,cell_2291,cell_437
s,cell_2291,cell_440
Z,cell_2291,cell_451
E,cell_2291,cell_858
S,cell_2308,cell_42
R3,cell_2308,cell_66
N,cell_2308,cell_169
Z,cell_2308,cell_415
E,cell_2308,cell_511
s,cell_2308,cell_512
T,cell_2308,cell_570
R2,cell_2308,cell_769
z,cell_2308,cell_4442
Z,cell_2358,cell_70
N,cell_2358,cell_374
R2,cell_2358,cell_384
s,cell_2358,cell_417
T,cell_2358,cell_958
R3,cell_2358,cell_1104
E,cell_2358,cell_1360
S,cell_2358,cell_1384
z,cell_2358,cell_1430
N,cell_2370,cell_187
T,cell_2370,cell_287
s,cell_2370,cell_427
E,cell_2370,cell_539
Z,cell_2370,cell_1035
S,cell_2370,cell_1306
z,cell_2370,cell_1370
R2,cell_2370,cell_2179
R3,cell_2370,cell_3545
Z,cell_2396,cell_35
S,cell_2396,cell_569
T,cell_2396,cell_1223
N,cell_2396,cell_1458
R2,cell_2396,cell_1580
R3,cell_2396,cell_1581
z,cell_2396,cell_1677
s,cell_2396,cell_2000
E,cell_2396,cell_2398
z,cell_2398,cell_2
Z,cell_2398,cell_36
N,cell_2398,cell_428
S,cell_2398,cell_600
R2,cell_2398,cell_1182
T,cell_2398,cell_1228
R3,cell_2398,cell_1344
s,cell_2398,cell_1407
E,cell_2398,cell_2396
T,cell_2428,cell_23
N,cell_2428,cell_58
R3,cell_2428,cell_124
Z,cell_2428,cell_139
S,cell_2428,cell_606
R2,cell_2428,cell_799
s,cell_2428,cell_1145
E,cell_2428,cell_1246
z,cell_2428,cell_1918
N,cell_2507,cell_0
T,cell_2507,cell_233
z,cell_2507,cell_431
s,cell_2507,cell_433
R2,cell_2507,cell_949
Z,cell_2507,cell_995
S,cell_2507,cell_1215
R3,cell_2507,cell_1301
E,cell_2507,cell_2174
S,cell_2525,cell_3
Z,cell_2525,cell_58
N,cell_2525,cell_139
s,cell_2525,cell_183
T,cell_2525,cell_369
E,cell_2525,cell_404
R2,cell_2525,cell_566
R3,cell_2525,cell_1056
z,cell_2525,cell_1578
T,cell_2659,cell_42
s,cell_2659,cell_538
S,cell_2659,cell_570
E,cell_2659,cell_949
z,cell_2659,cell_1458
Z,cell_2659,cell_1522
R3,cell_2659,cell_1526
N,cell_2659,cell_1677
R2,cell_2659,cell_2174
N,cell_2816,cell_136
R3,cell_2816,cell_183
R2,cell_2816,cell_184
T,cell_2816,cell_269
E,cell_2816,cell_410
z,cell_2816,cell_1052
s,cell_2816,cell_1056
S,cell_2816,cell_1071
Z,cell_2816,cell_1882
z,cell_2872,cell_123
s,cell_2872,cell_127
N,cell_2872,cell_294
T,cell_2872,cell_422
E,cell_2872,cell_492
Z,cell_2872,cell_589
R2,cell_2872,cell_877
S,cell_2872,cell_1036
R3,cell_2872,cell_1142
S,cell_3026,cell_55
z,cell_3026,cell_85
T,cell_3026,cell_105
R3,cell_3026,cell_165
N,cell_3026,cell_236
R2,cell_3026,cell_308
E,cell_3026,cell_394
Z,cell_3026,cell_972
s,cell_3026,cell_3333
z,cell_3074,cell_33
S,cell_3074,cell_184
E,cell_3074,cell_187
R3,cell_3074,cell_189
T,cell_3074,cell_316
N,cell_3074,cell_539
Z,cell_3074,cell_809
R2,cell_3074,cell_1071
s,cell_3074,cell_3946
R2,cell_3213,cell_33
T,cell_3213,cell_221
s,cell_3213,cell_328
N,cell_3213,cell_541
R3,cell_3213,cell_941
S,cell_3213,cell_1052
z,cell_3213,cell_1071
E,cell_3213,cell_1409
Z,cell_3213,cell_1965
R3,cell_3320,cell_13
s,cell_3320,cell_70
S,cell_3320,cell_287
Z,cell_3320,cell_417
E,cell_3320,cell_508
z,cell_3320,cell_868
N,cell_3320,cell_934
R2,cell_3320,cell_1102
T,cell_3320,cell_1306
N,cell_3333,cell_25
z,cell_3333,cell_88
T,cell_3333,cell_103
E,cell_3333,cell_264
S,cell_3333,cell_267
R2,cell_3333,cell_311
Z,cell_3333,cell_315
R3,cell_3333,cell_397
s,cell_3333,cell_3026
R3,cell_3463,cell_85
z,cell_3463,cell_165
S,cell_3463,cell_435
T,cell_3463,cell_469
s,cell_3463,cell_476
R2,cell_3463,cell_479
Z,cell_3463,cell_1024
N,cell_3463,cell_1125
E,cell_3463,cell_1627
N,cell_3545,cell_190
z,cell_3545,cell_425
R2,cell_3545,cell_433
E,cell_3545,cell_538
S,cell_3545,cell_692
T,cell_3545,cell_753
s,cell_3545,cell_949
Z,cell_3545,cell_1014
R3,cell_3545,cell_2370
T,cell_3585,cell_88
z,cell_3585,cell_103
N,cell_3585,cell_254
E,cell_3585,cell_277
s,cell_3585,cell_739
Z,cell_3585,cell_941
R2,cell_3585,cell_1934
R3,cell_3585,cell_1965
S,cell_3585,cell_1993
N,cell_3615,cell_101
E,cell_3615,cell_112
S,cell_3615,cell_122
T,cell_3615,cell_231
z,cell_3615,cell_251
R3,cell_3615,cell_434
R2,cell_3615,cell_1035
s,cell_3615,cell_1285
Z,cell_3615,cell_2179
R2,cell_3751,cell_61
z,cell_3751,cell_66
N,cell_3751,cell_146
T,cell_3751,cell_698
Z,cell_3751,cell_724
S,cell_3751,cell_841
s,cell_3751,cell_1092
R3,cell_3751,cell_4442
E,cell_3751,cell_4536
E,cell_3946,cell_9
Z,cell_3946,cell_313
R2,cell_3946,cell_329
S,cell_3946,cell_603
T,cell_3946,cell_732
N,cell_3946,cell_1526
z,cell_3946,cell_1581
R3,cell_3946,cell_1677
s,cell_3946,cell_3074
T,cell_4096,cell_5
N,cell_4096,cell_15
z,cell_4096,cell_89
S,cell_4096,cell_213
Z,cell_4096,cell_264
E,cell_4096,cell_315
R2,cell_4096,cell_321
s,cell_4096,cell_365
R3,cell_4096,cell_528
E,cell_4442,cell_155
Z,cell_4442,cell_390
N,cell_4442,cell_451
T,cell_4442,cell_567
R2,cell_4442,cell_772
S,cell_4442,cell_792
s,cell_4442,cell_831
z,cell_4442,cell_2308
R3,cell_4442,cell_3751
z,cell_4536,cell_70
R3,cell_4536,cell_155
S,cell_4536,cell_356
R2,cell_4536,cell_402
T,cell_4536,cell_699
s,cell_4536,cell_868
N,cell_4536,cell_930
Z,cell_4536,cell_1430
E,cell_4536,cell_3751
