,PseudoTime
cell_1247,0.018931512
cell_1248,0.006831923
cell_1249,0.013286036
cell_1250,0.01545479
cell_1251,0.01985499
cell_1252,0.019259932
cell_1253,0.026033694
cell_1254,0.0113154445
cell_1255,0.008093806
cell_1256,0.006292178
cell_1257,0.004322928
cell_1258,0.02009382
cell_1259,0.024415465
cell_1260,0.02766429
cell_1261,0.032829776
cell_1262,0.03478332
cell_1263,0.076609485
cell_1264,0.079846896
cell_1265,0.07686512
cell_1266,0.076329865
cell_1267,0.077460535
cell_1268,0.07658266
cell_1269,0.08090395
cell_1270,0.08028623
cell_1271,0.07862848
cell_1272,0.08040243
cell_1273,0.12542693
cell_1274,0.11243341
cell_1275,0.091116734
cell_1276,0.08259153
cell_1277,0.08081401
cell_1278,0.07643114
cell_1279,0.07938364
cell_1280,0.07889427
cell_1281,0.08022134
cell_1282,0.079139516
cell_1283,0.10093354
cell_1284,0.08389822
cell_1285,0.088300176
cell_1286,0.07503265
cell_1287,0.082312725
cell_1288,0.08216541
cell_1289,0.07826741
cell_1290,0.07880004
cell_1291,0.07857783
cell_1292,0.078087084
cell_1293,0.04022149
cell_1294,0.042301025
cell_1295,0.04304191
cell_1296,0.049168013
cell_1297,0.05043893
cell_1298,0.052564997
cell_1299,0.051992457
cell_1300,0.05429388
cell_1301,0.054380257
cell_1302,0.052660972
cell_1303,0.0781624
cell_1304,0.076859556
cell_1305,0.07712899
cell_1306,0.07888341
cell_1307,0.07535445
cell_1308,0.07963263
cell_1309,0.08106825
cell_1310,0.0840113
cell_1311,0.08464735
cell_1312,0.07988683
cell_1313,0.48127195
cell_1314,0.50780493
cell_1315,0.29860717
cell_1316,0.26663825
cell_1317,0.18641269
cell_1318,0.17000479
cell_1319,0.10753442
cell_1320,0.09238266
cell_1321,0.08766042
cell_1322,0.08959075
cell_1323,0.08518835
cell_1324,0.04091233
cell_1325,0.047314815
cell_1326,0.045316536
cell_1327,0.067362316
cell_1328,0.07219007
cell_1329,0.07246347
cell_1330,0.07495991
cell_1331,0.07776309
cell_1332,0.0794787
cell_1333,0.08005895
cell_1334,0.043741535
cell_1335,0.04714296
cell_1336,0.054741226
cell_1337,0.055453077
cell_1338,0.05829881
cell_1339,0.056410532
cell_1340,0.054675296
cell_1341,0.058794856
cell_1342,0.05812995
cell_1343,0.05571184
cell_1344,0.08512778
cell_1345,0.08094568
cell_1346,0.078267984
cell_1347,0.08183511
cell_1348,0.07352058
cell_1349,0.08281409
cell_1350,0.087945476
cell_1351,0.084226266
cell_1352,0.08747632
cell_1353,0.08910964
cell_1354,0.034481313
cell_1355,0.037545886
cell_1356,0.039492358
cell_1357,0.043860998
cell_1358,0.046695665
cell_1359,0.050737713
cell_1360,0.055249393
cell_1361,0.05380403
cell_1362,0.052815996
cell_1363,0.055377744
cell_1364,0.07388742
cell_1365,0.076243915
cell_1366,0.07145608
cell_1367,0.07681799
cell_1368,0.0791441
cell_1369,0.08126303
cell_1370,0.077736296
cell_1371,0.0806624
cell_1372,0.08085066
cell_1373,0.07247809
cell_1374,0.025635816
cell_1375,0.031566896
cell_1376,0.036468707
cell_1377,0.046223663
cell_1378,0.052520208
cell_1379,0.05490235
cell_1380,0.057241816
cell_1381,0.06413929
cell_1382,0.06193501
cell_1383,0.0659377
cell_1384,0.081585504
cell_1385,0.07941363
cell_1386,0.07571736
cell_1387,0.078462794
cell_1388,0.08277887
cell_1389,0.07948798
cell_1390,0.07879172
cell_1391,0.07704227
cell_1392,0.07968878
cell_1393,0.07635549
cell_1394,0.0746524
cell_1395,0.070394
cell_1396,0.07389093
cell_1397,0.0730494
cell_1398,0.076722905
cell_1399,0.0761749
cell_1400,0.079598315
cell_1401,0.082432695
cell_1402,0.0800097
cell_1403,0.07711954
cell_1404,0.069670424
cell_1405,0.0662708
cell_1406,0.0715156
cell_1407,0.070225954
cell_1408,0.07312194
cell_1409,0.07049278
cell_1410,0.08399178
cell_1411,0.08554066
cell_1412,0.08602039
cell_1413,0.0854601
cell_1414,0.07133311
cell_1415,0.07210626
cell_1416,0.07665394
cell_1417,0.072848774
cell_1418,0.07667533
cell_1419,0.07542253
cell_1420,0.07868237
cell_1421,0.08086317
cell_1422,0.0792456
cell_1423,0.077175535
cell_1424,0.081246175
cell_1425,0.91692364
cell_1426,0.74479514
cell_1427,0.63111013
cell_1428,0.41237876
cell_1429,0.32935518
cell_1430,0.29116327
cell_1431,0.13659048
cell_1432,0.09815316
cell_1433,0.073049285
cell_1434,0.048701514
cell_1435,0.09485564
cell_1436,0.08996172
cell_1437,0.08105422
cell_1438,0.07024188
cell_1439,0.07891404
cell_1440,0.076325834
cell_1441,0.07931331
cell_1442,0.07757757
cell_1443,0.07769914
cell_1444,0.08059134
cell_1445,0.08396423
cell_1446,0.08691498
cell_1447,0.081078164
cell_1448,0.07855551
cell_1449,0.07790158
cell_1450,0.08124411
cell_1451,0.07553608
cell_1452,0.073558375
cell_1453,0.068087995
cell_1454,0.062445264
cell_1455,0.081356406
cell_1456,0.079086386
cell_1457,0.083971195
cell_1458,0.08209934
cell_1459,0.078202955
cell_1460,0.079621315
cell_1461,0.08428531
cell_1462,0.080859855
cell_1463,0.08389561
cell_1464,0.083565764
cell_1465,0.07803677
cell_1466,0.07653131
cell_1467,0.07912405
cell_1468,0.07805635
cell_1469,0.07475949
cell_1470,0.08280621
cell_1471,0.077360734
cell_1472,0.077350065
cell_1473,0.08172348
cell_1474,0.08116753
cell_1475,0.034821764
cell_1476,0.03876708
cell_1477,0.038386486
cell_1478,0.039850675
cell_1479,0.045635093
cell_1480,0.047819678
cell_1481,0.048678733
cell_1482,0.049617786
cell_1483,0.05683112
cell_1484,0.055635802
cell_1485,0.07414619
cell_1486,0.07560825
cell_1487,0.074384585
cell_1488,0.07947516
cell_1489,0.07417035
cell_1490,0.08207903
cell_1491,0.07514597
cell_1492,0.08497237
cell_1493,0.08356762
cell_1494,0.08283632
cell_1495,0.072116055
cell_1496,0.07440928
cell_1497,0.07228883
cell_1498,0.07573297
cell_1499,0.07503856
cell_1500,0.077929795
cell_1501,0.07800838
cell_1502,0.076606266
cell_1503,0.07806133
cell_1504,0.080880865
cell_1505,0.067568235
cell_1506,0.047377832
cell_1507,0.027381519
cell_1508,0.030291393
cell_1509,0.0053029377
cell_1510,0.0029888665
cell_1511,0.0020778598
cell_1512,0.026403578
cell_1513,0.026791135
cell_1514,0.028289784
cell_1515,0.017592194
cell_1516,0.01920746
cell_1517,0.023513606
cell_1518,0.02731611
cell_1519,0.029747143
cell_1520,0.035914507
cell_1521,0.03865333
cell_1522,0.045245823
cell_1523,0.058304384
cell_1524,0.06146575
cell_1525,0.06279797
cell_1526,0.058229353
cell_1527,0.040293768
cell_1528,0.03128206
cell_1529,0.012798223
cell_1530,0.004139208
cell_1531,0.015262441
cell_1532,0.018963672
cell_1533,0.042001307
cell_1534,0.03946989
cell_1535,0.04128365
cell_1536,0.07782015
cell_1537,0.072372556
cell_1538,0.07931827
cell_1539,0.07549199
cell_1540,0.07450427
cell_1541,0.075326264
cell_1542,0.08006466
cell_1543,0.08050009
cell_1544,0.079130255
cell_1545,0.07954839
cell_1546,0.083406426
cell_1547,0.08724661
cell_1548,0.084610716
cell_1549,0.08673309
cell_1550,0.08415906
cell_1551,0.082799956
cell_1552,0.07060122
cell_1553,0.072975226
cell_1554,0.0737406
cell_1555,0.0726471
cell_1556,0.04226475
cell_1557,0.042918842
cell_1558,0.047992736
cell_1559,0.046451658
cell_1560,0.055967845
cell_1561,0.04958499
cell_1562,0.057923038
cell_1563,0.059774436
cell_1564,0.06152344
cell_1565,0.060695138
cell_1566,0.07911886
cell_1567,0.08317648
cell_1568,0.08244791
cell_1569,0.085861094
cell_1570,0.08395348
cell_1571,0.08249181
cell_1572,0.07834525
cell_1573,0.0859593
cell_1574,0.08562779
cell_1575,0.08408367
cell_1576,0.08040627
cell_1577,0.07908821
cell_1578,0.08496577
cell_1579,0.08506718
cell_1580,0.08645784
cell_1581,0.088770814
cell_1582,0.08185756
cell_1583,0.08367164
cell_1584,0.082935974
cell_1585,0.083384305
cell_1586,0.072158165
cell_1587,0.07692224
cell_1588,0.07659742
cell_1589,0.077467136
cell_1590,0.07994355
cell_1591,0.07817495
cell_1592,0.0786668
cell_1593,0.082651064
cell_1594,0.08498707
cell_1595,0.08386655
cell_1596,0.07603865
cell_1597,0.079884894
cell_1598,0.08228702
cell_1599,0.07770522
cell_1600,0.08141184
cell_1601,0.08352701
cell_1602,0.08375633
cell_1603,0.08226696
cell_1604,0.08489282
cell_1605,0.080269285
cell_1606,0.07315441
cell_1607,0.07648159
cell_1608,0.07867009
cell_1609,0.074634045
cell_1610,0.07413322
cell_1611,0.07429658
cell_1612,0.078459755
cell_1613,0.08326441
cell_1614,0.08282322
cell_1615,0.079668686
cell_1616,0.011045114
cell_1617,0.0056975703
cell_1618,0.0043016733
cell_1619,0.00814047
cell_1620,0.019120334
cell_1621,0.021389402
cell_1622,0.0287132
cell_1623,0.03182391
cell_1624,0.033830635
cell_1625,0.034655556
cell_1626,0.034717336
cell_1627,0.23424715
cell_1628,0.19108278
cell_1629,0.12554748
cell_1630,0.084587745
cell_1631,0.07844455
cell_1632,0.07514167
cell_1633,0.0794295
cell_1634,0.07874745
cell_1635,0.07566413
cell_1636,0.076256126
cell_1637,0.07661631
cell_1638,0.07726633
cell_1639,0.07797677
cell_1640,0.077530906
cell_1641,0.07888591
cell_1642,0.078653656
cell_1643,0.07996981
cell_1644,0.08091032
cell_1645,0.08180275
cell_1646,0.07998919
cell_1647,0.07635676
cell_1648,0.07675204
cell_1649,0.07622688
cell_1650,0.077873476
cell_1651,0.081463225
cell_1652,0.07657608
cell_1653,0.084919676
cell_1654,0.08444971
cell_1655,0.08469578
cell_1656,0.08088764
cell_1657,0.05689261
cell_1658,0.05112689
cell_1659,0.05868905
cell_1660,0.052136697
cell_1661,0.06337182
cell_1662,0.068597175
cell_1663,0.06459091
cell_1664,0.06749462
cell_1665,0.07187261
cell_1666,0.06650946
cell_1667,0.26978594
cell_1668,0.16537027
cell_1669,0.14288041
cell_1670,0.09362303
cell_1671,0.08305184
cell_1672,0.081740715
cell_1673,0.07943365
cell_1674,0.0824388
cell_1675,0.076893255
cell_1676,0.076943114
cell_1677,0.016958684
cell_1678,0.016254602
cell_1679,0.0043627396
cell_1680,0.0069109835
cell_1681,0.021166965
cell_1682,0.024834301
cell_1683,0.02737537
cell_1684,0.031394307
cell_1685,0.04082198
cell_1686,0.043227512
cell_1687,0.07775995
cell_1688,0.07431166
cell_1689,0.06662092
cell_1690,0.07588734
cell_1691,0.07372289
cell_1692,0.074319616
cell_1693,0.07589605
cell_1694,0.07618472
cell_1695,0.08186902
cell_1696,0.08283355
cell_1697,0.07263737
cell_1698,0.07308531
cell_1699,0.07090602
cell_1700,0.07580313
cell_1701,0.07725908
cell_1702,0.08190694
cell_1703,0.075276144
cell_1704,0.08058886
cell_1705,0.08067972
cell_1706,0.07675511
cell_1707,0.062621675
cell_1708,0.062105853
cell_1709,0.06335245
cell_1710,0.06367143
cell_1711,0.06547266
cell_1712,0.06816815
cell_1713,0.07022397
cell_1714,0.07053005
cell_1715,0.077091604
cell_1716,0.071858466
cell_1717,0.07412227
cell_1718,0.07581492
cell_1719,0.07661294
cell_1720,0.07374588
cell_1721,0.077136904
cell_1722,0.074640654
cell_1723,0.07518695
cell_1724,0.08299349
cell_1725,0.08041178
cell_1726,0.08271046
cell_1727,0.08113791
cell_1728,0.58498436
cell_1729,0.50276953
cell_1730,0.31082663
cell_1731,0.2835961
cell_1732,0.2550622
cell_1733,0.16830991
cell_1734,0.12718432
cell_1735,0.09203431
cell_1736,0.082275316
cell_1737,0.08233582
cell_1738,0.03367454
cell_1739,0.032667484
cell_1740,0.048722297
cell_1741,0.052206025
cell_1742,0.0521447
cell_1743,0.053419
cell_1744,0.05346755
cell_1745,0.06188405
cell_1746,0.062252346
cell_1747,0.06528695
cell_1748,0.0075780503
cell_1749,0.0029692622
cell_1750,0.01314428
cell_1751,0.018356128
cell_1752,0.027880587
cell_1753,0.027478999
cell_1754,0.03157634
cell_1755,0.047354862
cell_1756,0.047871307
cell_1757,0.046444595
cell_1758,0.040274296
cell_1759,0.03460612
cell_1760,0.02597826
cell_1761,0.019166445
cell_1762,0.015533621
cell_1763,0.016934222
cell_1764,0.019910324
cell_1765,0.023497896
cell_1766,0.023763431
cell_1767,0.023658713
cell_1768,0.07645795
cell_1769,0.07601376
cell_1770,0.074542694
cell_1771,0.07730246
cell_1772,0.07729127
cell_1773,0.08078266
cell_1774,0.078966625
cell_1775,0.079728246
cell_1776,0.08337653
cell_1777,0.0788794
cell_1778,0.9476847
cell_1779,0.7803112
cell_1780,0.6875073
cell_1781,0.5409
cell_1782,0.43624175
cell_1783,0.38850367
cell_1784,0.28612173
cell_1785,0.20855297
cell_1786,0.128249
cell_1787,0.0756497
cell_1788,0.3727382
cell_1789,0.22717392
cell_1790,0.16372845
cell_1791,0.099966586
cell_1792,0.07770779
cell_1793,0.047911454
cell_1794,0.022689825
cell_1795,0.017049411
cell_1796,0.009094947
cell_1797,0.003946483
cell_1798,0.023643086
cell_1799,0.010437016
cell_1800,0.0030784248
cell_1801,0.0071210414
cell_1802,0.020574259
cell_1803,0.030078016
cell_1804,0.036304925
cell_1805,0.039824292
cell_1806,0.057828322
cell_1807,0.0572466
cell_1808,0.03906571
cell_1809,0.0413333
cell_1810,0.046270937
cell_1811,0.047811855
cell_1812,0.045029152
cell_1813,0.049411554
cell_1814,0.058915854
cell_1815,0.056376368
cell_1816,0.05753553
cell_1817,0.05576157
cell_1818,0.07701608
cell_1819,0.074006304
cell_1820,0.07777753
cell_1821,0.07733863
cell_1822,0.077616744
cell_1823,0.07804837
cell_1824,0.08077097
cell_1825,0.07797671
cell_1826,0.08235732
cell_1827,0.08347315
cell_1828,0.07798084
cell_1829,0.10688651
cell_1830,0.08353103
cell_1831,0.08138713
cell_1832,0.078220494
cell_1833,0.07882522
cell_1834,0.08249444
cell_1835,0.07380753
cell_1836,0.07744117
cell_1837,0.07950251
cell_1838,0.07957463
cell_1839,0.030368345
cell_1840,0.017302701
cell_1841,0.005568125
cell_1842,0.000951526
cell_1843,0.010281461
cell_1844,0.023593051
cell_1845,0.025164692
cell_1846,0.028054638
cell_1847,0.026331201
cell_1848,0.024100257
cell_1849,0.020350339
cell_1850,0.0113585545
cell_1851,0.014243914
cell_1852,0.014434002
cell_1853,0.022210384
cell_1854,0.026474684
cell_1855,0.02868161
cell_1856,0.03241466
cell_1857,0.042476155
cell_1858,0.046092786
cell_1859,0.57406414
cell_1860,0.5463179
cell_1861,0.39296418
cell_1862,0.2784738
cell_1863,0.18910779
cell_1864,0.106334776
cell_1865,0.10990171
cell_1866,0.05561011
cell_1867,0.046205513
cell_1868,0.04612236
cell_1869,0.07634121
cell_1870,0.07687857
cell_1871,0.08147619
cell_1872,0.08225389
cell_1873,0.08037947
cell_1874,0.08262452
cell_1875,0.08262892
cell_1876,0.08679584
cell_1877,0.08514512
cell_1878,0.08341628
cell_1879,0.37169027
cell_1880,0.32670295
cell_1881,0.17290898
cell_1882,0.119579226
cell_1883,0.08364938
cell_1884,0.05298163
cell_1885,0.030748367
cell_1886,0.027261283
cell_1887,0.017124228
cell_1888,0.016076488
cell_1889,0.07466079
cell_1890,0.07810046
cell_1891,0.07691977
cell_1892,0.08088101
cell_1893,0.07986419
cell_1894,0.08001068
cell_1895,0.07872183
cell_1896,0.08450372
cell_1897,0.081931755
cell_1898,0.082296856
cell_1899,0.075585805
cell_1900,0.08123234
cell_1901,0.07930349
cell_1902,0.087031625
cell_1903,0.081304826
cell_1904,0.08384224
cell_1905,0.087408364
cell_1906,0.089403756
cell_1907,0.08962332
cell_1908,0.08758234
cell_1909,0.026323475
cell_1910,0.031830046
cell_1911,0.037295137
cell_1912,0.042593203
cell_1913,0.04008159
cell_1914,0.04485749
cell_1915,0.045062017
cell_1916,0.049133398
cell_1917,0.046693355
cell_1918,0.047539514
cell_1919,0.44926292
cell_1920,0.37254778
cell_1921,0.21837679
cell_1922,0.13620247
cell_1923,0.09441239
cell_1924,0.06421041
cell_1925,0.0693829
cell_1926,0.050207965
cell_1927,0.032710675
cell_1928,0.023203004
cell_1929,0.002199162
cell_1930,0.07336738
cell_1931,0.07908096
cell_1932,0.07864485
cell_1933,0.0797176
cell_1934,0.07302161
cell_1935,0.08136795
cell_1936,0.073872775
cell_1937,0.08047473
cell_1938,0.08142273
cell_1939,0.07704258
cell_1940,0.07955181
cell_1941,0.08198432
cell_1942,0.07969644
cell_1943,0.07996732
cell_1944,0.08335726
cell_1945,0.081341624
cell_1946,0.07964971
cell_1947,0.08281369
cell_1948,0.080811
cell_1949,0.08111695
cell_1950,0.02627718
cell_1951,0.027631203
cell_1952,0.030204082
cell_1953,0.03371732
cell_1954,0.037552003
cell_1955,0.040563297
cell_1956,0.04283361
cell_1957,0.04640518
cell_1958,0.046943698
cell_1959,0.04637658
cell_1960,0.08517952
cell_1961,0.079558745
cell_1962,0.08676748
cell_1963,0.08292545
cell_1964,0.08782902
cell_1965,0.08198868
cell_1966,0.08507527
cell_1967,0.078540966
cell_1968,0.08415792
cell_1969,0.08440727
cell_1970,0.06308084
cell_1971,0.074618906
cell_1972,0.06492976
cell_1973,0.06464495
cell_1974,0.065360054
cell_1975,0.06248369
cell_1976,0.064278826
cell_1977,0.06508176
cell_1978,0.06733517
cell_1979,0.066273026
cell_1980,0.01874061
cell_1981,0.028739959
cell_1982,0.031224528
cell_1983,0.036725145
cell_1984,0.044655528
cell_1985,0.04220489
cell_1986,0.053700294
cell_1987,0.055037517
cell_1988,0.062850565
cell_1989,0.065016925
cell_1990,0.08026738
cell_1991,0.083929196
cell_1992,0.083497874
cell_1993,0.08377209
cell_1994,0.08409502
cell_1995,0.08675185
cell_1996,0.08381841
cell_1997,0.080847844
cell_1998,0.08346626
cell_1999,0.081760764
cell_2000,0.080325335
cell_2001,0.07957771
cell_2002,0.08133554
cell_2003,0.08389667
cell_2004,0.08468534
cell_2005,0.083908156
cell_2006,0.07943027
cell_2007,0.08626762
cell_2008,0.08692731
cell_2009,0.083282635
cell_2010,0.093149565
cell_2011,0.08424618
cell_2012,0.078651644
cell_2013,0.083380684
cell_2014,0.07804671
cell_2015,0.07322995
cell_2016,0.07378606
cell_2017,0.078018695
cell_2018,0.08266433
cell_2019,0.07875169
cell_2020,0.07158655
cell_2021,0.07956039
cell_2022,0.084860735
cell_2023,0.085424975
cell_2024,0.08419153
cell_2025,0.084251046
cell_2026,0.081730075
cell_2027,0.08174969
cell_2028,0.08744897
cell_2029,0.08478087
cell_2030,0.08589687
cell_2031,0.07197852
cell_2032,0.07623818
cell_2033,0.075455874
cell_2034,0.07692974
cell_2035,0.081701994
cell_2036,0.08207479
cell_2037,0.084510334
cell_2038,0.08697838
cell_2039,0.08638892
cell_2040,0.086331725
cell_2041,0.29952663
cell_2042,0.22570597
cell_2043,0.15550572
cell_2044,0.116010964
cell_2045,0.09932946
cell_2046,0.0921314
cell_2047,0.08833648
cell_2048,0.07467686
cell_2049,0.074099354
cell_2050,0.07355248
cell_2051,0.07419929
cell_2052,0.0802626
cell_2053,0.075810984
cell_2054,0.0788515
cell_2055,0.079809085
cell_2056,0.07984717
cell_2057,0.076863885
cell_2058,0.08385558
cell_2059,0.0829077
cell_2060,0.08276353
cell_2061,0.09023413
cell_2062,0.09523338
cell_2063,0.08063022
cell_2064,0.08589257
cell_2065,0.07660552
cell_2066,0.08154354
cell_2067,0.07950906
cell_2068,0.08136829
cell_2069,0.08082075
cell_2070,0.078219704
cell_2071,0.25655556
cell_2072,0.17990564
cell_2073,0.13458923
cell_2074,0.09697611
cell_2075,0.1052387
cell_2076,0.08996025
cell_2077,0.086309545
cell_2078,0.078217626
cell_2079,0.07048886
cell_2080,0.07337931
cell_2081,0.13114528
cell_2082,0.11809269
cell_2083,0.10759973
cell_2084,0.079015374
cell_2085,0.07998783
cell_2086,0.07383467
cell_2087,0.07331813
cell_2088,0.075687625
cell_2089,0.07568332
cell_2090,0.07686693
cell_2091,0.076324254
cell_2092,0.07942456
cell_2093,0.075091615
cell_2094,0.079407744
cell_2095,0.07860596
cell_2096,0.07968333
cell_2097,0.07768772
cell_2098,0.080895774
cell_2099,0.07932662
cell_2100,0.07432256
cell_2101,0.4498753
cell_2102,0.34867376
cell_2103,0.19410138
cell_2104,0.10192839
cell_2105,0.07301712
cell_2106,0.063106924
cell_2107,0.03777742
cell_2108,0.033315934
cell_2109,0.0035654206
cell_2110,0.0019695417
cell_2111,0.030372199
cell_2112,0.032260228
cell_2113,0.035232387
cell_2114,0.031626288
cell_2115,0.04091871
cell_2116,0.04456785
cell_2117,0.04606215
cell_2118,0.05094772
cell_2119,0.05882101
cell_2120,0.054034144
cell_2121,0.08070787
cell_2122,0.08160235
cell_2123,0.08038492
cell_2124,0.081103675
cell_2125,0.08209605
cell_2126,0.077673934
cell_2127,0.081579655
cell_2128,0.08514205
cell_2129,0.084179886
cell_2130,0.0885968
cell_2131,0.087385476
cell_2132,0.02887542
cell_2133,0.008620778
cell_2134,0.003954293
cell_2135,0.010243397
cell_2136,0.01598891
cell_2137,0.02829041
cell_2138,0.03716798
cell_2139,0.03842731
cell_2140,0.039078046
cell_2141,0.038825557
cell_2142,0.08138674
cell_2143,0.0770631
cell_2144,0.0799259
cell_2145,0.08250644
cell_2146,0.08241382
cell_2147,inf
cell_2148,inf
cell_2149,inf
cell_2150,inf
cell_2151,inf
cell_2152,0.12268931
cell_2153,0.101635195
cell_2154,0.08302623
cell_2155,0.08734249
cell_2156,0.072825514
cell_2157,0.07801155
cell_2158,0.07082803
cell_2159,0.08024976
cell_2160,0.07886844
cell_2161,0.07581302
cell_2162,0.015873808
cell_2163,0.02230198
