Gene,StateA,StateB
Z,cell_2334,cell_370
E,cell_2334,cell_874
T,cell_2334,cell_1751
R3,cell_2334,cell_1758
E,cell_2344,cell_48
S,cell_2344,cell_112
R2,cell_2344,cell_118
Z,cell_2344,cell_154
R3,cell_2344,cell_350
z,cell_2344,cell_406
N,cell_2344,cell_676
s,cell_2344,cell_961
T,cell_2344,cell_1395
R2,cell_2348,cell_213
s,cell_2348,cell_406
S,cell_2348,cell_485
R3,cell_2348,cell_494
N,cell_2348,cell_675
E,cell_2348,cell_852
z,cell_2348,cell_961
Z,cell_2348,cell_1094
T,cell_2348,cell_1267
z,cell_2399,cell_318
Z,cell_2399,cell_382
E,cell_2399,cell_474
S,cell_2399,cell_583
s,cell_2399,cell_585
T,cell_2399,cell_1515
N,cell_2399,cell_1788
R3,cell_2399,cell_2681
R2,cell_2399,cell_3096
S,cell_2409,cell_192
z,cell_2409,cell_245
R3,cell_2409,cell_382
E,cell_2409,cell_430
N,cell_2409,cell_705
T,cell_2409,cell_830
R2,cell_2409,cell_831
s,cell_2409,cell_1049
Z,cell_2409,cell_2681
S,cell_2484,cell_17
T,cell_2484,cell_181
R3,cell_2484,cell_213
E,cell_2484,cell_411
s,cell_2484,cell_480
R2,cell_2484,cell_494
N,cell_2484,cell_505
Z,cell_2484,cell_1571
z,cell_2484,cell_1699
N,cell_2539,cell_382
R2,cell_2539,cell_395
T,cell_2539,cell_645
s,cell_2539,cell_687
R3,cell_2539,cell_705
S,cell_2539,cell_1131
E,cell_2539,cell_1321
z,cell_2539,cell_1552
Z,cell_2539,cell_1788
s,cell_2681,cell_93
T,cell_2681,cell_164
z,cell_2681,cell_322
N,cell_2681,cell_323
E,cell_2681,cell_457
S,cell_2681,cell_1525
R3,cell_2681,cell_2399
Z,cell_2681,cell_2409
R2,cell_2681,cell_3094
S,cell_2744,cell_37
N,cell_2744,cell_102
z,cell_2744,cell_164
Z,cell_2744,cell_244
E,cell_2744,cell_279
T,cell_2744,cell_322
R2,cell_2744,cell_771
s,cell_2744,cell_1254
R3,cell_2744,cell_1845
N,cell_2793,cell_41
R3,cell_2793,cell_162
R2,cell_2793,cell_225
S,cell_2793,cell_334
T,cell_2793,cell_653
E,cell_2793,cell_1133
z,cell_2793,cell_1847
s,cell_2793,cell_2794
Z,cell_2793,cell_2861
R3,cell_2794,cell_166
Z,cell_2794,cell_454
E,cell_2794,cell_524
N,cell_2794,cell_718
z,cell_2794,cell_770
S,cell_2794,cell_1162
R2,cell_2794,cell_1515
s,cell_2794,cell_2793
T,cell_2794,cell_3096
N,cell_2861,cell_43
R3,cell_2861,cell_243
T,cell_2861,cell_394
s,cell_2861,cell_454
R2,cell_2861,cell_684
z,cell_2861,cell_768
S,cell_2861,cell_1068
E,cell_2861,cell_1594
Z,cell_2861,cell_2793
T,cell_3080,cell_77
R3,cell_3080,cell_118
S,cell_3080,cell_290
N,cell_3080,cell_345
R2,cell_3080,cell_350
z,cell_3080,cell_480
E,cell_3080,cell_638
Z,cell_3080,cell_1157
s,cell_3080,cell_1699
s,cell_3094,cell_94
N,cell_3094,cell_106
T,cell_3094,cell_166
S,cell_3094,cell_790
Z,cell_3094,cell_831
E,cell_3094,cell_913
R2,cell_3094,cell_2681
R3,cell_3094,cell_3096
z,cell_3094,cell_4068
N,cell_3096,cell_23
S,cell_3096,cell_83
E,cell_3096,cell_312
s,cell_3096,cell_653
R2,cell_3096,cell_2399
T,cell_3096,cell_2794
R3,cell_3096,cell_3094
z,cell_3096,cell_3458
Z,cell_3096,cell_3808
E,cell_3112,cell_10
z,cell_3112,cell_11
R2,cell_3112,cell_17
N,cell_3112,cell_133
s,cell_3112,cell_241
R3,cell_3112,cell_485
S,cell_3112,cell_494
T,cell_3112,cell_1315
Z,cell_3112,cell_1590
E,cell_3132,cell_213
Z,cell_3132,cell_338
T,cell_3132,cell_364
R3,cell_3132,cell_411
s,cell_3132,cell_447
z,cell_3132,cell_826
R2,cell_3132,cell_852
N,cell_3132,cell_905
S,cell_3132,cell_1749
N,cell_3214,cell_3
S,cell_3214,cell_8
z,cell_3214,cell_45
Z,cell_3214,cell_61
E,cell_3214,cell_215
R2,cell_3214,cell_335
T,cell_3214,cell_729
R3,cell_3214,cell_849
s,cell_3214,cell_1809
N,cell_3458,cell_27
S,cell_3458,cell_187
R2,cell_3458,cell_318
s,cell_3458,cell_766
T,cell_3458,cell_770
E,cell_3458,cell_1874
Z,cell_3458,cell_1988
z,cell_3458,cell_3096
R3,cell_3458,cell_4068
E,cell_3808,cell_311
R2,cell_3808,cell_382
s,cell_3808,cell_394
N,cell_3808,cell_395
T,cell_3808,cell_454
R3,cell_3808,cell_831
S,cell_3808,cell_1524
z,cell_3808,cell_1988
Z,cell_3808,cell_3096
R2,cell_3907,cell_82
N,cell_3907,cell_583
E,cell_3907,cell_604
T,cell_3907,cell_637
s,cell_3907,cell_761
z,cell_3907,cell_930
R3,cell_3907,cell_1129
Z,cell_3907,cell_1131
S,cell_3907,cell_1788
N,cell_4068,cell_24
E,cell_4068,cell_71
R2,cell_4068,cell_322
T,cell_4068,cell_771
s,cell_4068,cell_1258
Z,cell_4068,cell_1780
z,cell_4068,cell_3094
R3,cell_4068,cell_3458
S,cell_4068,cell_5187
R3,cell_4168,cell_245
S,cell_4168,cell_271
Z,cell_4168,cell_318
z,cell_4168,cell_382
E,cell_4168,cell_571
s,cell_4168,cell_878
N,cell_4168,cell_1552
R2,cell_4168,cell_1988
T,cell_4168,cell_5637
N,cell_5187,cell_21
R2,cell_5187,cell_36
T,cell_5187,cell_40
E,cell_5187,cell_128
R3,cell_5187,cell_187
Z,cell_5187,cell_298
z,cell_5187,cell_790
s,cell_5187,cell_1328
S,cell_5187,cell_4068
s,cell_5637,cell_2
N,cell_5637,cell_109
R3,cell_5637,cell_244
S,cell_5637,cell_272
R2,cell_5637,cell_302
E,cell_5637,cell_521
Z,cell_5637,cell_1845
z,cell_5637,cell_1919
T,cell_5637,cell_4168
